timestamp,course_id,drive_state,steer_us,throttle_us,image_filename,distance_0,distance_1,distance_2,distance_3,distance_4
1770048764.061467,1,MOVING,1544,1630,images/00000/1770048764061.jpg,0.7110559940338135,0.36219286918640137,0.3477591276168823,-1.0,0.7779091596603394
1770048764.0818594,1,MOVING,1565,1630,images/00000/1770048764081.jpg,0.7110559940338135,0.36219286918640137,0.3477591276168823,-1.0,0.7779091596603394
1770048764.1073372,1,MOVING,1582,1630,images/00000/1770048764107.jpg,0.7110559940338135,0.36219286918640137,0.3477591276168823,-1.0,0.7779091596603394
1770048764.1327252,1,MOVING,1603,1630,images/00000/1770048764132.jpg,0.7110559940338135,0.36219286918640137,0.3477591276168823,-1.0,0.7779091596603394
1770048764.1532815,1,MOVING,1624,1630,images/00000/1770048764153.jpg,0.7140408754348755,0.37012529373168945,0.3529928922653198,-1.0,0.5718705654144287
1770048764.1765883,1,MOVING,1641,1630,images/00000/1770048764176.jpg,0.7140408754348755,0.37012529373168945,0.3529928922653198,-1.0,0.5718705654144287
1770048764.196974,1,MOVING,1661,1630,images/00000/1770048764196.jpg,0.7140408754348755,0.37012529373168945,0.3529928922653198,-1.0,0.5718705654144287
1770048764.218307,1,MOVING,1678,1630,images/00000/1770048764218.jpg,0.7140408754348755,0.37012529373168945,0.3529928922653198,-1.0,0.5718705654144287
1770048764.2436419,1,MOVING,1696,1630,images/00000/1770048764243.jpg,0.7140408754348755,0.37012529373168945,0.3529928922653198,-1.0,0.5718705654144287
1770048764.2646363,1,MOVING,1717,1630,images/00000/1770048764264.jpg,0.7054542303085327,0.359371542930603,0.3477182388305664,-1.0,0.5544519424438477
1770048764.2850888,1,MOVING,1734,1630,images/00000/1770048764285.jpg,0.7054542303085327,0.359371542930603,0.3477182388305664,-1.0,0.5544519424438477
1770048764.308128,1,MOVING,1751,1630,images/00000/1770048764308.jpg,0.7054542303085327,0.359371542930603,0.3477182388305664,-1.0,0.5544519424438477
1770048764.3335066,1,MOVING,1770,1630,images/00000/1770048764333.jpg,0.7054542303085327,0.359371542930603,0.3477182388305664,-1.0,0.5544519424438477
1770048764.3539445,1,MOVING,1792,1630,images/00000/1770048764353.jpg,0.5088200569152832,0.3619884252548218,0.347432017326355,-1.0,0.5942367315292358
1770048764.3783429,1,MOVING,1809,1630,images/00000/1770048764378.jpg,0.5088200569152832,0.3619884252548218,0.347432017326355,-1.0,0.5942367315292358
1770048764.3988063,1,MOVING,1829,1630,images/00000/1770048764398.jpg,0.5088200569152832,0.3619884252548218,0.347432017326355,-1.0,0.5942367315292358
1770048764.420099,1,MOVING,1846,1630,images/00000/1770048764420.jpg,0.5088200569152832,0.3619884252548218,0.347432017326355,-1.0,0.5942367315292358
1770048764.441722,1,MOVING,1864,1630,images/00000/1770048764441.jpg,0.5088200569152832,0.3619884252548218,0.347432017326355,-1.0,0.5942367315292358
1770048764.4671395,1,MOVING,1882,1630,images/00000/1770048764467.jpg,0.5730972290039062,0.36190664768218994,0.33639204502105713,-1.0,0.36902129650115967
1770048764.4876184,1,MOVING,1903,1630,images/00000/1770048764487.jpg,0.5730972290039062,0.36190664768218994,0.33639204502105713,-1.0,0.36902129650115967
1770048764.5081272,1,MOVING,1920,1630,images/00000/1770048764508.jpg,0.5730972290039062,0.36190664768218994,0.33639204502105713,-1.0,0.36902129650115967
1770048764.5334978,1,MOVING,1937,1630,images/00000/1770048764533.jpg,0.5730972290039062,0.36190664768218994,0.33639204502105713,-1.0,0.36902129650115967
1770048764.5539494,1,MOVING,1958,1630,images/00000/1770048764553.jpg,0.8770644664764404,0.3677128553390503,0.3370462656021118,-1.0,0.3235938549041748
1770048764.5742912,1,MOVING,1975,1630,images/00000/1770048764574.jpg,0.8770644664764404,0.3677128553390503,0.3370462656021118,-1.0,0.3235938549041748
1770048764.594809,1,MOVING,1992,1630,images/00000/1770048764594.jpg,0.8770644664764404,0.3677128553390503,0.3370462656021118,-1.0,0.3235938549041748
1770048764.620787,1,MOVING,2000,1630,images/00000/1770048764620.jpg,0.8770644664764404,0.3677128553390503,0.3370462656021118,-1.0,0.3235938549041748
1770048764.6461601,1,MOVING,2000,1630,images/00000/1770048764646.jpg,0.8770644664764404,0.3677128553390503,0.3370462656021118,-1.0,0.3235938549041748
1770048764.668107,1,MOVING,2000,1630,images/00000/1770048764668.jpg,0.7481421232223511,0.3649733066558838,0.33823204040527344,-1.0,0.3080970048904419
1770048764.6888244,1,MOVING,2000,1630,images/00000/1770048764688.jpg,0.7481421232223511,0.3649733066558838,0.33823204040527344,-1.0,0.3080970048904419
1770048764.7142928,1,MOVING,2000,1630,images/00000/1770048764714.jpg,0.7481421232223511,0.3649733066558838,0.33823204040527344,-1.0,0.3080970048904419
1770048764.7396884,1,MOVING,2000,1630,images/00000/1770048764739.jpg,0.7481421232223511,0.3649733066558838,0.33823204040527344,-1.0,0.3080970048904419
1770048764.7600539,1,MOVING,2000,1630,images/00000/1770048764760.jpg,0.6852551698684692,0.36190664768218994,0.3235938549041748,-1.0,0.29660725593566895
1770048764.7806482,1,MOVING,2000,1630,images/00000/1770048764780.jpg,0.6852551698684692,0.36190664768218994,0.3235938549041748,-1.0,0.29660725593566895
1770048764.8062716,1,MOVING,2000,1630,images/00000/1770048764806.jpg,0.6852551698684692,0.36190664768218994,0.3235938549041748,-1.0,0.29660725593566895
1770048764.8316562,1,MOVING,2000,1630,images/00000/1770048764831.jpg,0.6852551698684692,0.36190664768218994,0.3235938549041748,-1.0,0.29660725593566895
1770048764.8521943,1,MOVING,2000,1630,images/00000/1770048764852.jpg,0.6852551698684692,0.36190664768218994,0.3235938549041748,-1.0,0.29660725593566895
1770048764.8726807,1,MOVING,2000,1630,images/00000/1770048764872.jpg,0.6152535676956177,0.34645068645477295,0.30294501781463623,-1.0,0.2941948175430298
1770048764.8932028,1,MOVING,2000,1630,images/00000/1770048764893.jpg,0.6152535676956177,0.34645068645477295,0.30294501781463623,-1.0,0.2941948175430298
1770048765.1183736,1,MOVING,1500,1630,images/00000/1770048765118.jpg,0.5345799922943115,0.3542604446411133,0.2912917137145996,-1.0,0.2903512716293335
1770048765.1488047,1,MOVING,1500,1630,images/00000/1770048765148.jpg,0.5345799922943115,0.3542604446411133,0.2912917137145996,-1.0,0.2903512716293335
1770048765.17417,1,MOVING,1500,1630,images/00000/1770048765174.jpg,0.5345799922943115,0.3542604446411133,0.2912917137145996,-1.0,0.2903512716293335
1770048765.1996057,1,MOVING,1500,1630,images/00000/1770048765199.jpg,0.5345799922943115,0.3542604446411133,0.2912917137145996,-1.0,0.2903512716293335
1770048765.2300234,1,MOVING,1500,1630,images/00000/1770048765230.jpg,0.5345799922943115,0.3542604446411133,0.2912917137145996,-1.0,0.2903512716293335
1770048765.2553723,1,MOVING,1500,1630,images/00000/1770048765255.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.2807689,1,MOVING,1500,1630,images/00000/1770048765280.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.3112707,1,MOVING,1500,1630,images/00000/1770048765311.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.3370683,1,MOVING,1500,1630,images/00000/1770048765337.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.35785,1,MOVING,1500,1630,images/00000/1770048765357.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.384075,1,MOVING,1500,1630,images/00000/1770048765384.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.4146488,1,MOVING,1500,1630,images/00000/1770048765414.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.4412353,1,MOVING,1501,1630,images/00000/1770048765441.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.4700205,1,MOVING,1522,1630,images/00000/1770048765470.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.4953818,1,MOVING,1546,1630,images/00000/1770048765495.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.5211322,1,MOVING,1567,1630,images/00000/1770048765521.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.5515995,1,MOVING,1589,1630,images/00000/1770048765551.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.5769906,1,MOVING,1614,1630,images/00000/1770048765576.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.6024156,1,MOVING,1635,1630,images/00000/1770048765602.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.6328585,1,MOVING,1656,1630,images/00000/1770048765632.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.6582935,1,MOVING,1682,1630,images/00000/1770048765658.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.683736,1,MOVING,1703,1630,images/00000/1770048765683.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.7091112,1,MOVING,1724,1630,images/00000/1770048765709.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.7345095,1,MOVING,1745,1630,images/00000/1770048765734.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.759866,1,MOVING,1767,1630,images/00000/1770048765759.jpg,-1.0,-1.0,-1.0,-1.0,-1.0
1770048765.7802124,1,MOVING,1788,1630,images/00000/1770048765780.jpg,-1.0,0.3739279508590698,0.47823524475097656,-1.0,0.4512895345687866
1770048765.8005667,1,MOVING,1805,1630,images/00000/1770048765800.jpg,-1.0,0.3739279508590698,0.47823524475097656,-1.0,0.4512895345687866
1770048765.8209226,1,MOVING,1500,1630,images/00000/1770048765820.jpg,-1.0,0.3739279508590698,0.47823524475097656,-1.0,0.4512895345687866
1770048765.8923569,1,MOVING,1500,1300,images/00000/1770048765892.jpg,-1.0,0.3739279508590698,0.47823524475097656,-1.0,0.4512895345687866
1770048765.9127052,1,MOVING,1500,1300,images/00000/1770048765912.jpg,0.2803744077682495,2.8314257860183716,0.5102511644363403,-1.0,0.4368557929992676
1770048765.9391203,1,MOVING,1500,1300,images/00000/1770048765939.jpg,0.2803744077682495,2.8314257860183716,0.5102511644363403,-1.0,0.4368557929992676
1770048765.971125,1,MOVING,1500,1300,images/00000/1770048765971.jpg,0.2803744077682495,2.8314257860183716,0.5102511644363403,-1.0,0.4368557929992676
1770048765.9953303,1,MOVING,1500,1300,images/00000/1770048765995.jpg,0.2803744077682495,2.8314257860183716,0.5102511644363403,-1.0,0.4368557929992676
1770048766.023133,1,MOVING,1500,1300,images/00000/1770048766023.jpg,0.5756732225418091,0.5127044916152954,0.5202689170837402,-1.0,0.7474470138549805
1770048766.0457542,1,MOVING,1500,1300,images/00000/1770048766045.jpg,0.5756732225418091,0.5127044916152954,0.5202689170837402,-1.0,0.7474470138549805
1770048766.066559,1,MOVING,1500,1300,images/00000/1770048766066.jpg,0.5756732225418091,0.5127044916152954,0.5202689170837402,-1.0,0.7474470138549805
1770048766.0923512,1,MOVING,1500,1300,images/00000/1770048766092.jpg,0.5756732225418091,0.5127044916152954,0.5202689170837402,-1.0,0.7474470138549805
1770048766.123206,1,MOVING,1500,1300,images/00000/1770048766123.jpg,0.5756732225418091,0.5127044916152954,0.5202689170837402,-1.0,0.7474470138549805
1770048766.1538177,1,MOVING,1500,1300,images/00000/1770048766153.jpg,1.7080881595611572,0.4585268497467041,1.646877646446228,-1.0,-1.0
1770048766.1764324,1,MOVING,1500,1300,images/00000/1770048766176.jpg,1.7080881595611572,0.4585268497467041,1.646877646446228,-1.0,-1.0
1770048766.1968045,1,MOVING,1500,1300,images/00000/1770048766196.jpg,1.7080881595611572,0.4585268497467041,1.646877646446228,-1.0,-1.0
1770048766.2222128,1,MOVING,1500,1300,images/00000/1770048766222.jpg,1.7080881595611572,0.4585268497467041,1.646877646446228,-1.0,-1.0
1770048766.2483592,1,MOVING,1500,1300,images/00000/1770048766248.jpg,1.7080881595611572,0.4585268497467041,1.646877646446228,-1.0,-1.0
1770048766.2688665,1,MOVING,1500,1300,images/00000/1770048766268.jpg,0.6550792455673218,0.17304134368896484,0.536338210105896,-1.0,0.44294822216033936
1770048766.2925098,1,MOVING,1500,1300,images/00000/1770048766292.jpg,0.6550792455673218,0.17304134368896484,0.536338210105896,-1.0,0.44294822216033936
1770048766.3179395,1,MOVING,1500,1300,images/00000/1770048766317.jpg,0.6550792455673218,0.17304134368896484,0.536338210105896,-1.0,0.44294822216033936
1770048766.3437653,1,MOVING,1500,1300,images/00000/1770048766343.jpg,0.6550792455673218,0.17304134368896484,0.536338210105896,-1.0,0.44294822216033936
1770048766.366438,1,MOVING,1500,1300,images/00000/1770048766366.jpg,0.6668961048126221,0.529877781867981,0.484000563621521,-1.0,0.43493402004241943
1770048766.3868604,1,MOVING,1500,1300,images/00000/1770048766386.jpg,0.6668961048126221,0.529877781867981,0.484000563621521,-1.0,0.43493402004241943
1770048766.4123144,1,MOVING,1500,1300,images/00000/1770048766412.jpg,0.6668961048126221,0.529877781867981,0.484000563621521,-1.0,0.43493402004241943
1770048766.4377491,1,MOVING,1500,1300,images/00000/1770048766437.jpg,0.6668961048126221,0.529877781867981,0.484000563621521,-1.0,0.43493402004241943
1770048766.550969,1,MOVING,1521,1630,images/00000/1770048766550.jpg,0.2903921604156494,0.43403446674346924,0.4472006559371948,-1.0,0.2634464502334595
1770048766.5720892,1,MOVING,1543,1630,images/00000/1770048766572.jpg,0.2903921604156494,0.43403446674346924,0.4472006559371948,-1.0,0.2634464502334595
1770048766.592515,1,MOVING,1560,1630,images/00000/1770048766592.jpg,0.2903921604156494,0.43403446674346924,0.4472006559371948,-1.0,0.2634464502334595
1770048766.6180778,1,MOVING,1577,1630,images/00000/1770048766618.jpg,0.2903921604156494,0.43403446674346924,0.4472006559371948,-1.0,0.2634464502334595
1770048766.6434624,1,MOVING,1598,1630,images/00000/1770048766643.jpg,0.2903921604156494,0.43403446674346924,0.4472006559371948,-1.0,0.2634464502334595
1770048766.6639428,1,MOVING,1620,1630,images/00000/1770048766663.jpg,0.3904470205307007,0.25567758083343506,0.4255704879760742,-1.0,0.2692117691040039
1770048766.6885333,1,MOVING,1637,1630,images/00000/1770048766688.jpg,0.3904470205307007,0.25567758083343506,0.4255704879760742,-1.0,0.2692117691040039
1770048766.7139845,1,MOVING,1657,1630,images/00000/1770048766713.jpg,0.3904470205307007,0.25567758083343506,0.4255704879760742,-1.0,0.2692117691040039
1770048766.7430859,1,MOVING,1678,1630,images/00000/1770048766743.jpg,0.3904470205307007,0.25567758083343506,0.4255704879760742,-1.0,0.2692117691040039
1770048766.7656074,1,MOVING,1703,1630,images/00000/1770048766765.jpg,0.3467777967453003,0.2892063856124878,0.44245755672454834,-1.0,0.2632420063018799
1770048766.790509,1,MOVING,1721,1630,images/00000/1770048766790.jpg,0.3467777967453003,0.2892063856124878,0.44245755672454834,-1.0,0.2632420063018799
1770048766.8164535,1,MOVING,1742,1630,images/00000/1770048766816.jpg,0.3467777967453003,0.2892063856124878,0.44245755672454834,-1.0,0.2632420063018799
1770048766.8369677,1,MOVING,1764,1630,images/00000/1770048766836.jpg,0.3467777967453003,0.2892063856124878,0.44245755672454834,-1.0,0.2632420063018799
1770048766.8576896,1,MOVING,1781,1630,images/00000/1770048766857.jpg,0.31713342666625977,0.24709093570709229,0.434647798538208,-1.0,0.958514928817749
1770048766.8785033,1,MOVING,1798,1630,images/00000/1770048766878.jpg,0.31713342666625977,0.24709093570709229,0.434647798538208,-1.0,0.958514928817749
1770048766.9003093,1,MOVING,1815,1630,images/00000/1770048766900.jpg,0.31713342666625977,0.24709093570709229,0.434647798538208,-1.0,0.958514928817749
1770048766.927097,1,MOVING,1834,1630,images/00000/1770048766927.jpg,0.31713342666625977,0.24709093570709229,0.434647798538208,-1.0,0.958514928817749
1770048766.9517164,1,MOVING,1856,1630,images/00000/1770048766951.jpg,0.31713342666625977,0.24709093570709229,0.434647798538208,-1.0,0.958514928817749
1770048766.9754806,1,MOVING,1877,1630,images/00000/1770048766975.jpg,0.2965254783630371,0.8267303705215454,0.44928598403930664,-1.0,0.3022499084472656
1770048767.000465,1,MOVING,1896,1630,images/00000/1770048767000.jpg,0.2965254783630371,0.8267303705215454,0.44928598403930664,-1.0,0.3022499084472656
1770048767.021054,1,MOVING,1917,1630,images/00000/1770048767021.jpg,0.2965254783630371,0.8267303705215454,0.44928598403930664,-1.0,0.3022499084472656
1770048767.0466435,1,MOVING,1934,1630,images/00000/1770048767046.jpg,0.2965254783630371,0.8267303705215454,0.44928598403930664,-1.0,0.3022499084472656
1770048767.0725877,1,MOVING,1956,1630,images/00000/1770048767072.jpg,0.2965254783630371,0.8267303705215454,0.44928598403930664,-1.0,0.3022499084472656
1770048767.093207,1,MOVING,1977,1630,images/00000/1770048767093.jpg,0.6626027822494507,0.3940861225128174,0.45088064670562744,-1.0,0.4300273656845093
1770048767.1179526,1,MOVING,1994,1630,images/00000/1770048767117.jpg,0.6626027822494507,0.3940861225128174,0.45088064670562744,-1.0,0.4300273656845093
1770048767.1400747,1,MOVING,2000,1630,images/00000/1770048767140.jpg,0.6626027822494507,0.3940861225128174,0.45088064670562744,-1.0,0.4300273656845093
1770048767.1606123,1,MOVING,2000,1630,images/00000/1770048767160.jpg,0.6626027822494507,0.3940861225128174,0.45088064670562744,-1.0,0.4300273656845093
1770048767.181621,1,MOVING,2000,1630,images/00000/1770048767181.jpg,0.616071343421936,0.5333942174911499,0.4537428617477417,-1.0,0.30478501319885254
1770048767.2036865,1,MOVING,2000,1630,images/00000/1770048767203.jpg,0.616071343421936,0.5333942174911499,0.4537428617477417,-1.0,0.30478501319885254
1770048767.224092,1,MOVING,2000,1630,images/00000/1770048767224.jpg,0.616071343421936,0.5333942174911499,0.4537428617477417,-1.0,0.30478501319885254
1770048767.2465138,1,MOVING,2000,1630,images/00000/1770048767246.jpg,0.616071343421936,0.5333942174911499,0.4537428617477417,-1.0,0.30478501319885254
1770048767.2753246,1,MOVING,2000,1630,images/00000/1770048767275.jpg,0.616071343421936,0.5333942174911499,0.4537428617477417,-1.0,0.30478501319885254
1770048767.2958677,1,MOVING,2000,1630,images/00000/1770048767295.jpg,0.5623434782028198,0.18015599250793457,0.3968665599822998,-1.0,0.4134265184402466
1770048767.3162353,1,MOVING,2000,1630,images/00000/1770048767316.jpg,0.5623434782028198,0.18015599250793457,0.3968665599822998,-1.0,0.4134265184402466
1770048767.3401308,1,MOVING,2000,1630,images/00000/1770048767340.jpg,0.5623434782028198,0.18015599250793457,0.3968665599822998,-1.0,0.4134265184402466
1770048767.368239,1,MOVING,2000,1630,images/00000/1770048767368.jpg,0.5623434782028198,0.18015599250793457,0.3968665599822998,-1.0,0.4134265184402466
1770048767.390121,1,MOVING,2000,1630,images/00000/1770048767390.jpg,0.5297142267227173,0.16596758365631104,0.40680253505706787,-1.0,0.40471720695495605
1770048767.4143438,1,MOVING,2000,1630,images/00000/1770048767414.jpg,0.5297142267227173,0.16596758365631104,0.40680253505706787,-1.0,0.40471720695495605
1770048767.4399338,1,MOVING,2000,1630,images/00000/1770048767439.jpg,0.5297142267227173,0.16596758365631104,0.40680253505706787,-1.0,0.40471720695495605
1770048767.4654648,1,MOVING,2000,1630,images/00000/1770048767465.jpg,0.5297142267227173,0.16596758365631104,0.40680253505706787,-1.0,0.40471720695495605
1770048767.489327,1,MOVING,2000,1630,images/00000/1770048767489.jpg,0.39404523372650146,0.16756224632263184,0.40815186500549316,-1.0,0.4187420606613159
1770048767.5137234,1,MOVING,2000,1630,images/00000/1770048767513.jpg,0.39404523372650146,0.16756224632263184,0.40815186500549316,-1.0,0.4187420606613159
1770048767.5392072,1,MOVING,2000,1630,images/00000/1770048767539.jpg,0.39404523372650146,0.16756224632263184,0.40815186500549316,-1.0,0.4187420606613159
1770048767.565442,1,MOVING,2000,1630,images/00000/1770048767565.jpg,0.39404523372650146,0.16756224632263184,0.40815186500549316,-1.0,0.4187420606613159
1770048767.5909805,1,MOVING,2000,1630,images/00000/1770048767590.jpg,0.5710527896881104,0.17238712310791016,0.42749226093292236,-1.0,0.33941781520843506
1770048767.6190248,1,MOVING,2000,1630,images/00000/1770048767619.jpg,0.5710527896881104,0.17238712310791016,0.42749226093292236,-1.0,0.33941781520843506
1770048767.644681,1,MOVING,2000,1630,images/00000/1770048767644.jpg,0.5710527896881104,0.17238712310791016,0.42749226093292236,-1.0,0.33941781520843506
1770048767.6702585,1,MOVING,2000,1630,images/00000/1770048767670.jpg,0.5710527896881104,0.17238712310791016,0.42749226093292236,-1.0,0.33941781520843506
1770048767.6957445,1,MOVING,2000,1630,images/00000/1770048767695.jpg,1.5335748195648193,0.18510353565216064,0.5961176156997681,-1.0,0.3525431156158447
1770048767.7234342,1,MOVING,2000,1630,images/00000/1770048767723.jpg,1.5335748195648193,0.18510353565216064,0.5961176156997681,-1.0,0.3525431156158447
1770048767.7441163,1,MOVING,2000,1630,images/00000/1770048767744.jpg,1.5335748195648193,0.18510353565216064,0.5961176156997681,-1.0,0.3525431156158447
1770048767.7697947,1,MOVING,2000,1630,images/00000/1770048767769.jpg,1.5335748195648193,0.18510353565216064,0.5961176156997681,-1.0,0.3525431156158447
1770048767.7902815,1,MOVING,2000,1630,images/00000/1770048767790.jpg,1.3203397989273071,0.17283689975738525,0.605644702911377,-1.0,0.373355507850647
