timestamp_ms,filename,steer_us,thr_us,sonar_front_m,sonar_front_left_m,sonar_front_right_m,sonar_left_m,sonar_right_m
1769513217004,images/frame_00000047_1769513217004.jpg,1500,1500,-1.0,0.5385870933532715,0.8015837669372559,0.5380964279174805,0.925108790397644
1769513217129,images/frame_00000048_1769513217129.jpg,1500,1500,1.1976734399795532,0.5346617698669434,0.5053036212921143,0.4123225212097168,0.594154953956604
1769513217238,images/frame_00000049_1769513217238.jpg,1500,1500,1.5300583839416504,0.5383008718490601,0.8021153211593628,0.5383008718490601,0.9207745790481567
1769513217388,images/frame_00000050_1769513217388.jpg,1500,1500,2.083528995513916,0.5383008718490601,0.8021970987319946,0.5349479913711548,0.9205701351165771
1769513217497,images/frame_00000051_1769513217497.jpg,1500,1500,3.915796399116516,0.5382599830627441,0.8016655445098877,0.538341760635376,0.9164812564849854
1769513217606,images/frame_00000052_1769513217606.jpg,1500,1500,-1.0,0.5380555391311646,0.8019517660140991,0.5384644269943237,0.9166039228439331
1769513217714,images/frame_00000053_1769513217714.jpg,1500,1500,-1.0,0.5380555391311646,0.8019517660140991,0.5384644269943237,0.9166039228439331
1769513217850,images/frame_00000054_1769513217850.jpg,1500,1500,-1.0,0.5383826494216919,0.8014611005783081,0.534334659576416,0.9212243556976318
1769513217952,images/frame_00000055_1769513217952.jpg,1500,1500,2.336794137954712,0.5381782054901123,0.7882949113845825,0.5344982147216797,0.9204474687576294
1769513218099,images/frame_00000056_1769513218099.jpg,1500,1500,3.9251190423965454,0.538341760635376,0.8015837669372559,0.542839527130127,0.9168492555618286
1769513218229,images/frame_00000057_1769513218229.jpg,1500,1500,3.929371476173401,0.5382599830627441,0.8022379875183105,0.5345391035079956,0.9204883575439453
1769513218361,images/frame_00000058_1769513218361.jpg,1500,1500,1.431107521057129,0.5340893268585205,0.8107837438583374,0.5385462045669556,0.9169719219207764
1769513218502,images/frame_00000059_1769513218502.jpg,1500,1500,1.5238432884216309,0.1014859676361084,0.8067357540130615,0.4339526891708374,0.9170945882797241
1769513218618,images/frame_00000060_1769513218618.jpg,1500,1500,4.049788951873779,0.5382599830627441,0.8059588670730591,0.5342119932174683,0.916154146194458
1769513218748,images/frame_00000061_1769513218748.jpg,1500,1500,3.929371476173401,0.5374830961227417,0.8012975454330444,0.5427577495574951,0.9164812564849854
1769513218850,images/frame_00000062_1769513218850.jpg,1500,1500,0.5991024971008301,0.5342937707901001,0.8012566566467285,0.5344164371490479,0.9162768125534058
1769513218990,images/frame_00000063_1769513218990.jpg,1500,1500,3.9629002809524536,0.5427168607711792,0.7977811098098755,0.5347844362258911,0.912147045135498
1769513219099,images/frame_00000064_1769513219099.jpg,1500,1500,2.807260513305664,0.5382190942764282,0.8017473220825195,0.5347026586532593,0.9168492555618286
1769513219201,images/frame_00000065_1769513219201.jpg,1500,1500,-1.0,0.5387506484985352,0.8022379875183105,0.5345391035079956,0.9168901443481445
1769513219314,images/frame_00000066_1769513219314.jpg,1500,1500,3.924914598464966,0.5386688709259033,0.8019108772277832,0.5349888801574707,0.9164812564849854
1769513219459,images/frame_00000067_1769513219459.jpg,1500,1500,0.5573141574859619,0.5344982147216797,0.802033543586731,0.5347026586532593,0.9165221452713013
1769513219598,images/frame_00000068_1769513219598.jpg,1500,1500,-1.0,0.5341302156448364,0.8019517660140991,0.5344573259353638,0.9166857004165649
1769513219706,images/frame_00000069_1769513219706.jpg,1500,1500,2.9591623544692993,0.5382599830627441,0.8014202117919922,0.534866213798523,0.9159497022628784
1769513219859,images/frame_00000070_1769513219859.jpg,1500,1500,1.3820818662643433,0.5382190942764282,0.7981899976730347,0.5346617698669434,0.9117790460586548
1769513219968,images/frame_00000071_1769513219968.jpg,1500,1500,1.3820818662643433,0.5382190942764282,0.7981899976730347,0.5346617698669434,0.9117790460586548
1769513220101,images/frame_00000072_1769513220101.jpg,1500,1500,-1.0,0.5382190942764282,0.801501989364624,0.5346208810806274,0.899226188659668
1769513220202,images/frame_00000073_1769513220202.jpg,1500,1500,1.9780768156051636,0.5343755483627319,0.8017882108688354,0.5383826494216919,0.911697268486023
1769513220345,images/frame_00000074_1769513220345.jpg,1500,1500,2.3529452085494995,0.5379737615585327,0.8017064332962036,0.5347026586532593,0.9167265892028809
1769513220488,images/frame_00000075_1769513220488.jpg,1500,1500,2.3444403409957886,0.5423488616943359,0.801501989364624,0.5430848598480225,0.9117790460586548
1769513220588,images/frame_00000076_1769513220588.jpg,1500,1500,3.926386594772339,0.5382599830627441,0.8006842136383057,0.5347844362258911,0.9152954816818237
1769513220690,images/frame_00000077_1769513220690.jpg,1500,1500,3.9222159385681152,0.5389550924301147,0.5742830038070679,0.5387506484985352,0.9119426012039185
1769513220792,images/frame_00000078_1769513220792.jpg,1500,1500,3.9271225929260254,0.5385870933532715,0.8014611005783081,0.5346617698669434,0.9121061563491821
1769513220900,images/frame_00000079_1769513220900.jpg,1500,1500,3.9101537466049194,0.534866213798523,0.7968406677246094,0.5384235382080078,0.9118608236312866
1769513221002,images/frame_00000080_1769513221002.jpg,1500,1500,-1.0,0.5383008718490601,0.8018290996551514,0.5347844362258911,0.9122288227081299
1769513221103,images/frame_00000081_1769513221103.jpg,1500,1500,3.936240792274475,0.5382190942764282,0.8014611005783081,0.534334659576416,0.9119426012039185
1769513221252,images/frame_00000082_1769513221252.jpg,1500,1500,1.7788666486740112,0.5345799922943115,0.8017064332962036,0.4254887104034424,0.8951781988143921
1769513221360,images/frame_00000083_1769513221360.jpg,1500,1500,1.7788666486740112,0.5345799922943115,0.8017064332962036,0.4254887104034424,0.8951781988143921
1769513221497,images/frame_00000084_1769513221497.jpg,1500,1500,-1.0,0.5382190942764282,0.8012975454330444,0.5347844362258911,0.9115746021270752
1769513221599,images/frame_00000085_1769513221599.jpg,1500,1500,2.9489810466766357,0.5380146503448486,0.8013384342193604,0.5345799922943115,0.9115337133407593
1769513221707,images/frame_00000086_1769513221707.jpg,1500,1500,3.9356274604797363,0.5381373167037964,0.801011323928833,0.5347435474395752,0.9072403907775879
1769513221809,images/frame_00000087_1769513221809.jpg,1900,1500,-1.0,0.5389550924301147,0.7973313331604004,0.538832426071167,0.9117381572723389
1769513221917,images/frame_00000088_1769513221917.jpg,1900,1500,3.918413281440735,0.5382599830627441,0.8015428781509399,0.5344573259353638,0.9112883806228638
1769513222029,images/frame_00000089_1769513222029.jpg,1500,1500,3.9271225929260254,0.5383826494216919,0.8013384342193604,0.5340484380722046,0.9423229694366455
1769513222131,images/frame_00000090_1769513222131.jpg,1100,1500,4.774133801460266,0.061292290687561035,0.8011748790740967,0.5341302156448364,0.9125150442123413
1769513222239,images/frame_00000091_1769513222239.jpg,1100,1500,3.931252360343933,0.5431257486343384,0.8011748790740967,0.5383008718490601,0.9163994789123535
1769513222378,images/frame_00000092_1769513222378.jpg,1500,1500,0.6716392040252686,0.5410404205322266,0.5088609457015991,0.5340484380722046,0.9077719449996948
1769513222498,images/frame_00000093_1769513222498.jpg,1500,1500,1.950435996055603,0.542839527130127,0.8011339902877808,0.5385870933532715,0.9111248254776001
1769513222646,images/frame_00000094_1769513222646.jpg,1500,1500,0.5839327573776245,0.5379737615585327,0.8046913146972656,0.5342937707901001,0.9099390506744385
1769513222776,images/frame_00000095_1769513222776.jpg,1500,1500,2.1346808671951294,0.5381373167037964,0.8014202117919922,0.5380964279174805,0.915663480758667
1769513222904,images/frame_00000096_1769513222904.jpg,1500,1500,1.5007002353668213,0.5342528820037842,0.8056317567825317,0.534825325012207,0.9118199348449707
1769513223011,images/frame_00000097_1769513223011.jpg,1500,1500,1.5007002353668213,0.5342528820037842,0.8056317567825317,0.534825325012207,0.9118199348449707
1769513223114,images/frame_00000098_1769513223114.jpg,1100,1500,0.5754687786102295,0.5384644269943237,0.8006024360656738,0.5344573259353638,0.9120243787765503
1769513223238,images/frame_00000099_1769513223238.jpg,1100,1500,3.931375026702881,0.5389550924301147,0.8005615472793579,0.5346208810806274,0.9112883806228638
1769513223375,images/frame_00000100_1769513223375.jpg,1500,1500,0.5845869779586792,0.5429621934890747,0.8055499792098999,0.5305728912353516,0.5779629945755005
1769513223478,images/frame_00000101_1769513223478.jpg,1500,1500,0.5719932317733765,0.5427577495574951,0.8016246557235718,0.4269198179244995,0.5776767730712891
1769513223594,images/frame_00000102_1769513223594.jpg,1500,1500,3.926427483558655,0.5387506484985352,0.8010522127151489,0.5347026586532593,0.9112883806228638
1769513223699,images/frame_00000103_1769513223699.jpg,1500,1500,-1.0,0.5383008718490601,0.8006842136383057,0.534866213798523,0.9115337133407593
1769513223806,images/frame_00000104_1769513223806.jpg,1500,1500,3.926754593849182,0.5383008718490601,0.8016655445098877,0.5347026586532593,0.911697268486023
1769513223930,images/frame_00000105_1769513223930.jpg,1500,1650,-1.0,0.5386688709259033,0.8049366474151611,0.5349071025848389,0.9112066030502319
1769513224083,images/frame_00000106_1769513224083.jpg,1500,1650,0.5731790065765381,0.5380555391311646,0.8053046464920044,0.534825325012207,0.9058501720428467
1769513224206,images/frame_00000107_1769513224206.jpg,1500,1650,-1.0,0.5289373397827148,0.788049578666687,0.5445159673690796,0.9015977382659912
1769513224352,images/frame_00000108_1769513224352.jpg,1900,1650,0.5765318870544434,0.5313088893890381,0.7810167074203491,0.5471737384796143,0.8805400133132935
1769513224471,images/frame_00000109_1769513224471.jpg,1500,1650,1.6438109874725342,0.4898885488510132,0.7685456275939941,0.5414493083953857,0.8650840520858765
1769513224591,images/frame_00000110_1769513224591.jpg,1500,1650,-1.0,0.5824198722839355,0.5415310859680176,0.5522030591964722,0.8512636423110962
1769513224738,images/frame_00000111_1769513224738.jpg,1500,1650,0.8141366243362427,0.6105104684829712,0.507429838180542,0.1741044521331787,0.7619625329971313
1769513224863,images/frame_00000112_1769513224863.jpg,1500,1650,4.49703049659729,0.6471059322357178,0.44793665409088135,0.6163166761398315,0.7080711126327515
1769513224984,images/frame_00000113_1769513224984.jpg,1900,1650,0.9923708438873291,0.6658329963684082,0.6071575880050659,0.48821210861206055,0.5226813554763794
1769513225118,images/frame_00000114_1769513225118.jpg,1900,1650,0.8062041997909546,0.6767503023147583,0.5596448183059692,0.6678365468978882,0.6365566253662109
1769513225244,images/frame_00000115_1769513225244.jpg,1500,1650,1.014328122138977,0.6829245090484619,0.3094463348388672,0.39743900299072266,0.58417809009552
1769513225344,images/frame_00000116_1769513225344.jpg,1500,1650,1.014328122138977,0.6829245090484619,0.3094463348388672,0.39743900299072266,0.58417809009552
1769513225469,images/frame_00000117_1769513225469.jpg,1500,1650,3.865053415298462,0.6125549077987671,0.4146531820297241,0.7151448726654053,0.79152512550354
1769513225591,images/frame_00000118_1769513225591.jpg,1500,1650,0.870317816734314,0.5774723291397095,0.38312792778015137,0.6816160678863525,0.834417462348938
1769513225711,images/frame_00000119_1769513225711.jpg,1500,1650,0.6881991624832153,0.5062031745910645,0.43019092082977295,0.6136997938156128,0.8950146436691284
1769513225826,images/frame_00000120_1769513225826.jpg,1500,1650,0.5967718362808228,0.47210192680358887,0.4564415216445923,0.5821336507797241,0.4255295991897583
1769513225940,images/frame_00000121_1769513225940.jpg,1900,1500,0.46367883682250977,0.38145148754119873,0.5184698104858398,0.5175702571868896,0.46110284328460693
1769513226067,images/frame_00000122_1769513226067.jpg,1900,1500,0.3747866153717041,0.2609522342681885,0.6126366853713989,0.49549031257629395,0.5120093822479248
1769513226200,images/frame_00000123_1769513226200.jpg,1500,1500,3.1431210041046143,0.25539135932922363,0.6058900356292725,0.4071296453475952,0.5181835889816284
1769513226351,images/frame_00000124_1769513226351.jpg,1500,1500,3.0860402584075928,0.22852742671966553,0.6017193794250488,0.38055193424224854,0.5291826725006104
1769513226482,images/frame_00000125_1769513226482.jpg,1900,1500,3.04449725151062,0.20579326152801514,0.6130455732345581,0.3787119388580322,0.5331897735595703
1769513226616,images/frame_00000126_1769513226616.jpg,1900,1500,3.0426981449127197,0.18191421031951904,0.6139860153198242,0.3729466199874878,0.5374422073364258
1769513226736,images/frame_00000127_1769513226736.jpg,1900,1500,1.717656135559082,0.20399415493011475,0.617093563079834,0.49549031257629395,0.5364199876785278
1769513226870,images/frame_00000128_1769513226870.jpg,1900,1500,2.5104488134384155,0.19168663024902344,0.6134544610977173,0.3818603754043579,0.5369106531143188
1769513226988,images/frame_00000129_1769513226988.jpg,1900,1500,2.4899635314941406,0.19585728645324707,0.6092838048934937,0.3121858835220337,0.5331488847732544
1769513227124,images/frame_00000130_1769513227124.jpg,1900,1500,3.0383230447769165,0.1954892873764038,0.6174206733703613,0.37789416313171387,0.5370333194732666
1769513227247,images/frame_00000131_1769513227247.jpg,1900,1500,1.2982189655303955,0.19156396389007568,0.6139451265335083,0.36902129650115967,0.5344164371490479
1769513227371,images/frame_00000132_1769513227371.jpg,1900,1500,1.96989905834198,0.06840693950653076,0.6088340282440186,0.37106573581695557,0.5326582193374634
1769513227487,images/frame_00000133_1769513227487.jpg,1900,1500,1.9624981880187988,0.20554792881011963,0.617093563079834,0.3706977367401123,0.5281195640563965
1769513227615,images/frame_00000134_1769513227615.jpg,1900,1650,0.755134105682373,0.20554792881011963,0.6128820180892944,0.24148917198181152,0.537319540977478
1769513227738,images/frame_00000135_1769513227738.jpg,1900,1500,3.031985282897949,0.18314087390899658,0.6194651126861572,0.520391583442688,0.542839527130127
1769513227878,images/frame_00000136_1769513227878.jpg,1900,1500,2.977194309234619,0.2753859758377075,0.6184020042419434,0.3163565397262573,0.5588270425796509
1769513227992,images/frame_00000137_1769513227992.jpg,1900,1500,2.300362229347229,0.1629418134689331,0.618565559387207,0.31394410133361816,0.5646332502365112
1769513228108,images/frame_00000138_1769513228108.jpg,1900,1500,0.6895076036453247,0.18882441520690918,0.6185246706008911,0.3135761022567749,0.5600945949554443
1769513228235,images/frame_00000139_1769513228235.jpg,1900,1650,0.5744056701660156,0.20154082775115967,0.6182793378829956,0.30592989921569824,0.5681496858596802
1769513228350,images/frame_00000140_1769513228350.jpg,1900,1650,2.8937402963638306,0.1845719814300537,0.6179522275924683,0.3147618770599365,0.5596448183059692
1769513228465,images/frame_00000141_1769513228465.jpg,1900,1500,1.124523401260376,0.17811155319213867,0.5045267343521118,0.3010232448577881,0.5764909982681274
1769513228585,images/frame_00000142_1769513228585.jpg,1900,1500,1.0843297243118286,0.19892394542694092,0.6227362155914307,0.2762037515640259,0.5771452188491821
1769513228701,images/frame_00000143_1769513228701.jpg,1900,1500,1.0807315111160278,0.06836605072021484,0.6184837818145752,0.28998327255249023,0.5756732225418091
1769513228816,images/frame_00000144_1769513228816.jpg,1900,1500,1.0697733163833618,0.16915690898895264,0.6233495473861694,0.2932952642440796,0.573710560798645
1769513228934,images/frame_00000145_1769513228934.jpg,1900,1650,1.0882550477981567,0.19880127906799316,0.6187700033187866,0.29595303535461426,0.5920287370681763
1769513229051,images/frame_00000146_1769513229051.jpg,1900,1650,1.0834301710128784,0.18608486652374268,0.6188926696777344,0.2958303689956665,0.5782492160797119
1769513229166,images/frame_00000147_1769513229166.jpg,1900,1650,0.8508956432342529,0.191400408744812,0.5713390111923218,0.2706019878387451,0.5764909982681274
1769513229286,images/frame_00000148_1769513229286.jpg,1900,1650,1.0346089601516724,0.2865486145019531,0.5753870010375977,0.25015759468078613,0.5760412216186523
1769513229403,images/frame_00000149_1769513229403.jpg,1900,1500,0.9285434484481812,0.6004109382629395,0.5993887186050415,0.24197983741760254,0.5838100910186768
1769513229517,images/frame_00000150_1769513229517.jpg,1500,1650,0.8675373792648315,1.8531206846237183,0.5837283134460449,1.4560496807098389,0.5896162986755371
1769513229634,images/frame_00000151_1769513229634.jpg,1500,1650,0.7906664609909058,0.7743518352508545,0.5691719055175781,1.86322021484375,0.5889211893081665
1769513229766,images/frame_00000152_1769513229766.jpg,1500,1650,0.5756732225418091,0.5848731994628906,0.47982990741729736,0.561280369758606,0.5696216821670532
1769513229907,images/frame_00000153_1769513229907.jpg,1500,1500,0.577226996421814,3.4125781059265137,0.4509624242782593,1.9333035945892334,0.561730146408081
1769513230017,images/frame_00000154_1769513230017.jpg,1500,1500,0.597630500793457,3.5168853998184204,0.928625226020813,0.9039692878723145,0.5544519424438477
1769513230132,images/frame_00000155_1769513230132.jpg,1500,1500,0.16310536861419678,3.3408182859420776,0.3991154432296753,3.0885753631591797,0.5062440633773804
1769513230267,images/frame_00000156_1769513230267.jpg,1500,1500,0.37539994716644287,0.9740935564041138,0.38333237171173096,2.443922758102417,0.4983116388320923
1769513230400,images/frame_00000157_1769513230400.jpg,1500,1500,0.36558663845062256,0.8278343677520752,0.3766266107559204,1.5087553262710571,0.47574102878570557
1769513230521,images/frame_00000158_1769513230521.jpg,1100,1500,0.3345111608505249,0.9994446039199829,0.3747866153717041,0.7272070646286011,0.46821749210357666
1769513230655,images/frame_00000159_1769513230655.jpg,1100,1500,0.32527029514312744,3.4899805784225464,0.3865625858306885,3.408530116081238,0.45840418338775635
1769513230785,images/frame_00000160_1769513230785.jpg,1100,1500,0.33896803855895996,0.6944142580032349,0.3656684160232544,0.5017054080963135,0.47210192680358887
1769513230898,images/frame_00000161_1769513230898.jpg,1100,1500,0.32600629329681396,3.2751508951187134,0.36987996101379395,1.682737112045288,0.4806476831436157
1769513231014,images/frame_00000162_1769513231014.jpg,1100,1650,0.3256791830062866,1.2562261819839478,0.369839072227478,0.4849001169204712,0.4581179618835449
1769513231134,images/frame_00000163_1769513231134.jpg,1100,1650,0.32980895042419434,3.4854828119277954,0.3704115152359009,0.44499266147613525,0.4607757329940796
1769513231250,images/frame_00000164_1769513231250.jpg,1100,1650,0.3288276195526123,3.481107711791992,0.3697164058685303,1.527809500694275,0.4544379711151123
1769513231392,images/frame_00000165_1769513231392.jpg,1100,1650,0.2946854829788208,0.8697044849395752,0.39359545707702637,0.7243857383728027,0.43632423877716064
1769513231506,images/frame_00000166_1769513231506.jpg,1100,1650,4.94087827205658,2.794421434402466,0.43681490421295166,0.7335039377212524,0.4223402738571167
1769513231633,images/frame_00000167_1769513231633.jpg,1100,1650,2.1701314449310303,0.6857458353042603,0.5037089586257935,0.5752643346786499,0.42250382900238037
1769513231746,images/frame_00000168_1769513231746.jpg,1100,1650,4.805004835128784,2.2896084785461426,0.16870713233947754,0.806981086730957,0.31259477138519287
1769513231863,images/frame_00000169_1769513231863.jpg,1100,1650,0.5990616083145142,0.5713798999786377,0.14846718311309814,0.8295516967773438,0.2669628858566284
1769513231977,images/frame_00000170_1769513231977.jpg,1100,1650,0.5489728450775146,1.7207636833190918,0.0978468656539917,0.5832376480102539,0.19630706310272217
1769513232097,images/frame_00000171_1769513232097.jpg,1100,1650,0.4485090970993042,0.9985450506210327,0.09428954124450684,0.5818474292755127,0.13260233402252197
1769513232221,images/frame_00000172_1769513232221.jpg,1100,1650,1.5864849090576172,1.0010392665863037,0.10622906684875488,0.955530047416687,0.13595521450042725
1769513232342,images/frame_00000173_1769513232342.jpg,1100,1650,1.5632191896438599,0.9913077354431152,0.13121211528778076,0.9682873487472534,0.1023855209350586
1769513232461,images/frame_00000174_1769513232461.jpg,1100,1650,2.8324888944625854,0.9466571807861328,0.14875340461730957,0.5692945718765259,0.1631871461868286
1769513232589,images/frame_00000175_1769513232589.jpg,1500,1500,2.1036053895950317,0.9033150672912598,0.16805291175842285,0.5338848829269409,0.1731640100479126
1769513232711,images/frame_00000176_1769513232711.jpg,1500,1500,2.0383877754211426,2.175201654434204,0.1927497386932373,0.924127459526062,0.18011510372161865
1769513232845,images/frame_00000177_1769513232845.jpg,1500,1500,1.7666000127792358,1.7706480026245117,0.24218428134918213,0.7364070415496826,0.2059159278869629
1769513232990,images/frame_00000178_1769513232990.jpg,1500,1500,0.5755914449691772,0.8083304166793823,0.24402427673339844,0.8848333358764648,0.2100048065185547
1769513233136,images/frame_00000179_1769513233136.jpg,1500,1500,1.8965036869049072,0.8257081508636475,0.25449180603027344,0.6498863697052002,0.21568834781646729
1769513233289,images/frame_00000180_1769513233289.jpg,1500,1500,1.8890210390090942,0.8208832740783691,0.2690073251724243,0.8768191337585449,0.2232118844985962
1769513233422,images/frame_00000181_1769513233422.jpg,1500,1500,1.8893890380859375,0.8246041536331177,0.2678624391555786,0.8811942338943481,0.22865009307861328
1769513233562,images/frame_00000182_1769513233562.jpg,1500,1500,1.8971987962722778,0.8211694955825806,0.2678215503692627,0.8844244480133057,0.23265719413757324
1769513233702,images/frame_00000183_1769513233702.jpg,1500,1500,1.9019010066986084,0.8044050931930542,0.2505255937576294,0.8595231771469116,0.20607948303222656
1769513233837,images/frame_00000184_1769513233837.jpg,1500,1650,1.6856811046600342,0.8130735158920288,0.2600935697555542,0.8813986778259277,0.20628392696380615
